,w_star,method,function,N
21909,-0.003594795408937655,Bagging,1,10
21910,0.18450138898776464,MLE,1,10
21911,-0.0021370993161195827,SAA,1,10
21912,-0.08193352508082785,KDE,1,10
21913,0.03168916756162537,Bayesian,1,10
21914,0.17963381427287758,Bagging,1,25
21915,0.22839866657249663,MLE,1,25
21916,0.18968472858721871,SAA,1,25
21917,0.11494509923741195,KDE,1,25
21918,0.23116685707642218,Bayesian,1,25
21919,0.110936541891496,Bagging,1,50
21920,0.10910328633975458,MLE,1,50
21921,0.1095795445891914,SAA,1,50
21922,0.06572277790527147,KDE,1,50
21923,0.11875810354671713,Bayesian,1,50
21924,0.2609972474292459,Bagging,1,10
21925,0.2349240634760877,MLE,1,10
21926,0.22891803086239834,SAA,1,10
21927,0.14675644546152117,KDE,1,10
21928,0.25219406336597583,Bayesian,1,10
21929,0.29561764754110603,Bagging,1,25
21930,0.34309246145998146,MLE,1,25
21931,0.28991752474842547,SAA,1,25
21932,0.24146883454557688,KDE,1,25
21933,0.30285358606434476,Bayesian,1,25
21934,0.10501549473578946,Bagging,1,50
21935,0.04756704341874703,MLE,1,50
21936,0.10923017280588386,SAA,1,50
21937,0.0711210241628405,KDE,1,50
21938,0.12088715936372664,Bayesian,1,50
21939,-0.0770106772565733,Bagging,1,10
21940,-0.11928071499801567,MLE,1,10
21941,-0.0973237688330919,SAA,1,10
21942,-0.2037385965769491,KDE,1,10
21943,-0.10592287312333785,Bayesian,1,10
21944,-0.09115112992480306,Bagging,1,25
21945,-0.15450670932002444,MLE,1,25
21946,-0.10369584741979071,SAA,1,25
21947,-0.16908807254825847,KDE,1,25
21948,-0.0519320530458577,Bayesian,1,25
21949,0.27284049755529294,Bagging,1,50
21950,0.28576040332860875,MLE,1,50
21951,0.2745536497233981,SAA,1,50
21952,0.23624912649091764,KDE,1,50
21953,0.300302634350935,Bayesian,1,50
21954,-0.10026488965104625,Bagging,1,10
21955,-0.2688193197313911,MLE,1,10
21956,-0.11752207490899494,SAA,1,10
21957,-0.16848675424115148,KDE,1,10
21958,-0.1458888235151679,Bayesian,1,10
21959,0.14681124176379037,Bagging,1,25
21960,0.12109652962242565,MLE,1,25
21961,0.12992735658701532,SAA,1,25
21962,0.06831346888334372,KDE,1,25
21963,0.16849105681175544,Bayesian,1,25
21964,0.23308544159909567,Bagging,1,50
21965,0.2184777527158174,MLE,1,50
21966,0.2401702412492386,SAA,1,50
21967,0.19224765044783146,KDE,1,50
21968,0.25030414126050865,Bayesian,1,50
21969,0.26036619951647616,Bagging,1,10
21970,0.38363583720450606,MLE,1,10
21971,0.271115387773042,SAA,1,10
21972,0.1977973446821849,KDE,1,10
21973,0.29816201796250436,Bayesian,1,10
21974,0.18434935985298964,Bagging,1,25
21975,0.15583415427388345,MLE,1,25
21976,0.16441582599417812,SAA,1,25
21977,0.12112474199875205,KDE,1,25
21978,0.15666728424114992,Bayesian,1,25
21979,0.1598414621051887,Bagging,1,50
21980,0.04776725527345421,MLE,1,50
21981,0.15203189177675655,SAA,1,50
21982,0.09833754073385463,KDE,1,50
21983,0.14574573083308942,Bayesian,1,50
21984,-0.1658522303373333,Bagging,1,10
21985,-0.27118141679464963,MLE,1,10
21986,-0.17871315613383823,SAA,1,10
21987,-0.22896210421844979,KDE,1,10
21988,-0.15221512064298007,Bayesian,1,10
21989,0.2770830067525222,Bagging,1,25
21990,0.22703442926608378,MLE,1,25
21991,0.25919343958683433,SAA,1,25
21992,0.21338115681372627,KDE,1,25
21993,0.2657794986401276,Bayesian,1,25
21994,0.08845713015639127,Bagging,1,50
21995,0.07766643235387817,MLE,1,50
21996,0.08139354295239007,SAA,1,50
21997,0.04409810965316334,KDE,1,50
21998,0.07654328104175746,Bayesian,1,50
21999,0.19605022635962818,Bagging,1,10
22000,0.23281377521049137,MLE,1,10
22001,0.18739195484628532,SAA,1,10
22002,0.12490284079599366,KDE,1,10
22003,0.16000115141981894,Bayesian,1,10
22004,0.058168090402839726,Bagging,1,25
22005,0.0756061703941271,MLE,1,25
22006,0.055486477229929415,SAA,1,25
22007,0.015202389109241186,KDE,1,25
22008,0.06361475485794192,Bayesian,1,25
22009,0.06930370398838617,Bagging,1,50
22010,0.10968383959887101,MLE,1,50
22011,0.07215806531095753,SAA,1,50
22012,0.023621676921430988,KDE,1,50
22013,0.09752482920206251,Bayesian,1,50
22014,0.036360401267243436,Bagging,1,10
22015,0.043647612904581905,MLE,1,10
22016,0.04317666952334475,SAA,1,10
22017,-0.0047558737561081066,KDE,1,10
22018,0.021695301082198505,Bayesian,1,10
22019,-0.06210604136492309,Bagging,1,25
22020,-0.022494779208831996,MLE,1,25
22021,-0.06811948720067824,SAA,1,25
22022,-0.12778519725344567,KDE,1,25
22023,-0.06711209208940684,Bayesian,1,25
22024,0.1351659360564038,Bagging,1,50
22025,0.05959681622704213,MLE,1,50
22026,0.13239059518763277,SAA,1,50
22027,0.07687006880622849,KDE,1,50
22028,0.1687531696944482,Bayesian,1,50
22029,0.4448884574811296,Bagging,1,10
22030,0.4547974904298046,MLE,1,10
22031,0.4367603874653569,SAA,1,10
22032,0.3795401935145449,KDE,1,10
22033,0.43546320629100255,Bayesian,1,10
22034,0.08893289513949522,Bagging,1,25
22035,0.08904670946262645,MLE,1,25
22036,0.080356795110045,SAA,1,25
22037,0.030946220329429276,KDE,1,25
22038,0.09028730100497595,Bayesian,1,25
22039,0.11214980713153644,Bagging,1,50
22040,0.11475768095336207,MLE,1,50
22041,0.11335536099466058,SAA,1,50
22042,0.07641619404491054,KDE,1,50
22043,0.1134046788210092,Bayesian,1,50
22044,0.11342882560487318,Bagging,1,10
22045,0.054826373509691995,MLE,1,10
22046,0.08064369426899494,SAA,1,10
22047,-0.026438834179087524,KDE,1,10
22048,0.1113678029931998,Bayesian,1,10
22049,0.2583935888321646,Bagging,1,25
22050,0.11360509476435476,MLE,1,25
22051,0.25870346975594427,SAA,1,25
22052,0.20698207287547107,KDE,1,25
22053,0.2791501505321971,Bayesian,1,25
22054,0.12074501065696644,Bagging,1,50
22055,0.23250392932474492,MLE,1,50
22056,0.12053185357285111,SAA,1,50
22057,0.07516209456904359,KDE,1,50
22058,0.1571725505269738,Bayesian,1,50
22059,0.3061702735813434,Bagging,1,10
22060,0.3942375936316261,MLE,1,10
22061,0.2972869650542892,SAA,1,10
22062,0.23511031871359678,KDE,1,10
22063,0.29233735200986255,Bayesian,1,10
22064,-0.0549254217456285,Bagging,1,25
22065,0.013824119744293407,MLE,1,25
22066,-0.049137965118403196,SAA,1,25
22067,-0.10756598425427874,KDE,1,25
22068,-0.04837733704086994,Bayesian,1,25
22069,0.21883326239509848,Bagging,1,50
22070,0.1835483247002899,MLE,1,50
22071,0.2092695632247496,SAA,1,50
22072,0.1720067724974622,KDE,1,50
22073,0.2025127615416475,Bayesian,1,50
22074,0.32051306372568095,Bagging,1,10
22075,0.4295176280158275,MLE,1,10
22076,0.29005819836551044,SAA,1,10
22077,0.20069626644733995,KDE,1,10
22078,0.28473566722013216,Bayesian,1,10
22079,0.055746477402608324,Bagging,1,25
22080,0.16661514387681892,MLE,1,25
22081,0.0497624350058256,SAA,1,25
22082,-0.013136838310086977,KDE,1,25
22083,0.06059672076305107,Bayesian,1,25
22084,0.18826759486861902,Bagging,1,50
22085,0.15226650436058742,MLE,1,50
22086,0.1771655150484724,SAA,1,50
22087,0.13543792569067883,KDE,1,50
22088,0.1994395273838047,Bayesian,1,50
22089,0.2037150387803112,Bagging,1,10
22090,0.07482303037674472,MLE,1,10
22091,0.20129717911898726,SAA,1,10
22092,0.15996439398997625,KDE,1,10
22093,0.1700254375170662,Bayesian,1,10
22094,0.23636727964605478,Bagging,1,25
22095,0.2536872196124187,MLE,1,25
22096,0.21573643111938318,SAA,1,25
22097,0.15710823898888657,KDE,1,25
22098,0.20659912846850909,Bayesian,1,25
22099,-0.009794326373993979,Bagging,1,50
22100,0.03907398958511805,MLE,1,50
22101,-0.011589342005317874,SAA,1,50
22102,-0.06447442248897507,KDE,1,50
22103,0.018871538575996633,Bayesian,1,50
22104,0.036364010856409716,Bagging,1,10
22105,-0.013937326484897058,MLE,1,10
22106,0.010826461207959489,SAA,1,10
22107,-0.09053364020093996,KDE,1,10
22108,0.06292593227762451,Bayesian,1,10
22109,0.17868517990771862,Bagging,1,25
22110,0.1610019634986272,MLE,1,25
22111,0.18050515886603682,SAA,1,25
22112,0.12992605241008132,KDE,1,25
22113,0.21640124027013866,Bayesian,1,25
22114,0.15236891076961817,Bagging,1,50
22115,0.13518974245650103,MLE,1,50
22116,0.14180146984864472,SAA,1,50
22117,0.10531881764160077,KDE,1,50
22118,0.13878961746713,Bayesian,1,50
22119,0.24137372712568161,Bagging,1,10
22120,0.24068725726050727,MLE,1,10
22121,0.23024577727628734,SAA,1,10
22122,0.1753754581177792,KDE,1,10
22123,0.2518410134141598,Bayesian,1,10
22124,0.17437317754360693,Bagging,1,25
22125,0.07369961676902077,MLE,1,25
22126,0.1538753904553977,SAA,1,25
22127,0.08637957083168393,KDE,1,25
22128,0.17645149126184764,Bayesian,1,25
22129,0.020631175387055372,Bagging,1,50
22130,0.002273018904262959,MLE,1,50
22131,0.021726834564845008,SAA,1,50
22132,-0.010423448359349058,KDE,1,50
22133,-0.00857056662815662,Bayesian,1,50
22134,0.28994801107191337,Bagging,1,10
22135,0.3033853967735993,MLE,1,10
22136,0.25662037711195596,SAA,1,10
22137,0.1758965726167312,KDE,1,10
22138,0.2879525490177858,Bayesian,1,10
22139,0.17198603390356879,Bagging,1,25
22140,0.1501817253444718,MLE,1,25
22141,0.1777201938793507,SAA,1,25
22142,0.12218091762499578,KDE,1,25
22143,0.18540956940887765,Bayesian,1,25
22144,0.1474724834913522,Bagging,1,50
22145,0.04649539897286755,MLE,1,50
22146,0.1421504655231822,SAA,1,50
22147,0.09613157080739336,KDE,1,50
22148,0.10677234161281282,Bayesian,1,50
22149,0.4012149321140109,Bagging,1,10
22150,0.6552764875762875,MLE,1,10
22151,0.39865583431302937,SAA,1,10
22152,0.3727663559432242,KDE,1,10
22153,0.3098322181530243,Bayesian,1,10
22154,0.1987886106112142,Bagging,1,25
22155,0.09368238339199458,MLE,1,25
22156,0.18515956675109074,SAA,1,25
22157,0.11554745396509788,KDE,1,25
22158,0.17398147221904633,Bayesian,1,25
22159,0.04810768961415505,Bagging,1,50
22160,0.017731653480579455,MLE,1,50
22161,0.05574537681136663,SAA,1,50
22162,0.004392397999359739,KDE,1,50
22163,0.04128749866348463,Bayesian,1,50
22164,-0.05566464597403229,Bagging,1,10
22165,-0.14217675250207715,MLE,1,10
22166,-0.06852975050645496,SAA,1,10
22167,-0.17552103022255977,KDE,1,10
22168,-0.04686138319524838,Bayesian,1,10
22169,0.11761129174453978,Bagging,1,25
22170,-0.021114391051573412,MLE,1,25
22171,0.09268503079788182,SAA,1,25
22172,0.029537822054511224,KDE,1,25
22173,0.07139160358481932,Bayesian,1,25
22174,0.1806361259173728,Bagging,1,50
22175,0.17393076537796823,MLE,1,50
22176,0.17373806624104254,SAA,1,50
22177,0.1248990814175377,KDE,1,50
22178,0.1880943414671034,Bayesian,1,50
22179,0.1760748192951696,Bagging,1,10
22180,0.12782318584530933,MLE,1,10
22181,0.14163041567292747,SAA,1,10
22182,0.06177617777297469,KDE,1,10
22183,0.16829366618313785,Bayesian,1,10
22184,-0.04661259514474843,Bagging,1,25
22185,-0.15067379837007308,MLE,1,25
22186,-0.06423436367566973,SAA,1,25
22187,-0.11326353346249991,KDE,1,25
22188,-0.005762044851823686,Bayesian,1,25
22189,0.19114868236593346,Bagging,1,50
22190,0.18664649815203196,MLE,1,50
22191,0.18174898724063884,SAA,1,50
22192,0.1474443628605379,KDE,1,50
22193,0.1881284809752174,Bayesian,1,50
22194,0.32281925571302295,Bagging,1,10
22195,0.44590999259973396,MLE,1,10
22196,0.29972615971445293,SAA,1,10
22197,0.2502240113128601,KDE,1,10
22198,0.26184876449967853,Bayesian,1,10
22199,0.09421651551286171,Bagging,1,25
22200,0.07900305655158689,MLE,1,25
22201,0.0872603385435044,SAA,1,25
22202,0.03240833481339928,KDE,1,25
22203,0.08134874802670984,Bayesian,1,25
22204,0.10735484703870866,Bagging,1,50
22205,0.10020884031049307,MLE,1,50
22206,0.10516676434365707,SAA,1,50
22207,0.06870270594780965,KDE,1,50
22208,0.10378648438390757,Bayesian,1,50
22209,0.26600523407452475,Bagging,1,10
22210,0.445814489591062,MLE,1,10
22211,0.270929663485793,SAA,1,10
22212,0.23385139734728763,KDE,1,10
22213,0.22244731027114037,Bayesian,1,10
22214,0.21053240042706986,Bagging,1,25
22215,0.17355616675557667,MLE,1,25
22216,0.2135685534209113,SAA,1,25
22217,0.16133269547111156,KDE,1,25
22218,0.2474931925451038,Bayesian,1,25
22219,0.08718783898258639,Bagging,1,50
22220,0.08062917563788947,MLE,1,50
22221,0.07762438316070658,SAA,1,50
22222,0.02007160749488755,KDE,1,50
22223,0.10776339015016846,Bayesian,1,50
22224,0.39495718717425055,Bagging,1,10
22225,0.12946428492792267,MLE,1,10
22226,0.3407169552003156,SAA,1,10
22227,0.24287096072474176,KDE,1,10
22228,0.3421202213178918,Bayesian,1,10
22229,0.18603054559013643,Bagging,1,25
22230,0.07852410122041283,MLE,1,25
22231,0.18831654115595758,SAA,1,25
22232,0.11542516829783486,KDE,1,25
22233,0.2143941495652623,Bayesian,1,25
22234,0.2727486026854643,Bagging,1,50
22235,0.22503554026197647,MLE,1,50
22236,0.2747544605623987,SAA,1,50
22237,0.24394680267999733,KDE,1,50
22238,0.2677817648937591,Bayesian,1,50
22239,0.41664459536348575,Bagging,1,10
22240,0.3400534975535064,MLE,1,10
22241,0.41533674536570137,SAA,1,10
22242,0.343823389291556,KDE,1,10
22243,0.3869872319772279,Bayesian,1,10
22244,0.06207970872263504,Bagging,1,25
22245,-0.010573568524513865,MLE,1,25
22246,0.046280740728218514,SAA,1,25
22247,-0.004977855963193327,KDE,1,25
22248,0.08246420650953915,Bayesian,1,25
22249,0.2776695592457634,Bagging,1,50
22250,0.26911876273147783,MLE,1,50
22251,0.28288813620416076,SAA,1,50
22252,0.2439728070887051,KDE,1,50
22253,0.2858128544074493,Bayesian,1,50
22254,0.5520811645907456,Bagging,1,10
22255,0.5860752514936405,MLE,1,10
22256,0.5402290437361483,SAA,1,10
22257,0.48798357658697433,KDE,1,10
22258,0.4740101293730311,Bayesian,1,10
22259,0.18951114242022185,Bagging,1,25
22260,0.15986414001600432,MLE,1,25
22261,0.17776060561106488,SAA,1,25
22262,0.12472560084597324,KDE,1,25
22263,0.2106436324290226,Bayesian,1,25
22264,0.22272537983599988,Bagging,1,50
22265,0.18254659060365838,MLE,1,50
22266,0.21844909992034628,SAA,1,50
22267,0.18397522009258727,KDE,1,50
22268,0.2250390375639131,Bayesian,1,50
22269,0.20413248972721434,Bagging,1,10
22270,0.18036663860391594,MLE,1,10
22271,0.20518647422107963,SAA,1,10
22272,0.11831400679311657,KDE,1,10
22273,0.25535352573692777,Bayesian,1,10
22274,0.03585009721435594,Bagging,1,25
22275,0.14449271756237494,MLE,1,25
22276,0.030712756268893766,SAA,1,25
22277,-0.04296441266136916,KDE,1,25
22278,0.08939929205469037,Bayesian,1,25
22279,0.18106844013291712,Bagging,1,50
22280,0.17218101997912053,MLE,1,50
22281,0.17161098770134944,SAA,1,50
22282,0.13406320087344883,KDE,1,50
22283,0.1889255429596832,Bayesian,1,50
22284,0.3612948014409443,Bagging,1,10
22285,0.22293310184888693,MLE,1,10
22286,0.3681400405354879,SAA,1,10
22287,0.3070315846471291,KDE,1,10
22288,0.4099703628069241,Bayesian,1,10
22289,0.2242652790212361,Bagging,1,25
22290,0.14960446545833905,MLE,1,25
22291,0.22323056283239603,SAA,1,25
22292,0.17018952390421468,KDE,1,25
22293,0.23272369176558763,Bayesian,1,25
22294,0.18327234201513362,Bagging,1,50
22295,0.1609497227799788,MLE,1,50
22296,0.17850945580601613,SAA,1,50
22297,0.14384449545523934,KDE,1,50
22298,0.1575674218042717,Bayesian,1,50
22299,0.4483090841327889,Bagging,1,10
22300,0.4342790051079554,MLE,1,10
22301,0.4529713583302947,SAA,1,10
22302,0.4299177768226225,KDE,1,10
22303,0.3886842438270877,Bayesian,1,10
22304,0.29150139831852717,Bagging,1,25
22305,0.19343283522840254,MLE,1,25
22306,0.2798920752088706,SAA,1,25
22307,0.23755648340251526,KDE,1,25
22308,0.26781130688740024,Bayesian,1,25
22309,0.11187184491864223,Bagging,1,50
22310,0.097594874703414,MLE,1,50
22311,0.10914179522058973,SAA,1,50
22312,0.06536639101376489,KDE,1,50
22313,0.12144792736866095,Bayesian,1,50
22314,0.3644806153514935,Bagging,1,10
22315,0.531098874559196,MLE,1,10
22316,0.30984544292220917,SAA,1,10
22317,0.17485626825972495,KDE,1,10
22318,0.2946394688999552,Bayesian,1,10
22319,-0.17643170812951722,Bagging,1,25
22320,-0.26813087722931706,MLE,1,25
22321,-0.17106155041437243,SAA,1,25
22322,-0.20842380168578967,KDE,1,25
22323,-0.18132058188734224,Bayesian,1,25
22324,0.14450694012885076,Bagging,1,50
22325,0.15227454620749717,MLE,1,50
22326,0.14035332087935332,SAA,1,50
22327,0.0984665192191041,KDE,1,50
22328,0.15299750956143368,Bayesian,1,50
22329,0.10716173048153646,Bagging,1,10
22330,-0.36974579681762554,MLE,1,10
22331,0.07421955564850059,SAA,1,10
22332,-0.04620449434648939,KDE,1,10
22333,0.17693256281587463,Bayesian,1,10
22334,-0.09291102418622386,Bagging,1,25
22335,-0.14409305091820887,MLE,1,25
22336,-0.10170870129653499,SAA,1,25
22337,-0.15756898558836263,KDE,1,25
22338,-0.0937716465611777,Bayesian,1,25
22339,0.2577810452705052,Bagging,1,50
22340,0.23381282778831444,MLE,1,50
22341,0.25331436294255777,SAA,1,50
22342,0.20466334884509094,KDE,1,50
22343,0.2249196559539248,Bayesian,1,50
22344,0.3984941327555861,Bagging,1,10
22345,0.3303779601229017,MLE,1,10
22346,0.385058257070855,SAA,1,10
22347,0.28573585392165574,KDE,1,10
22348,0.4059830508003144,Bayesian,1,10
22349,0.32214420201128285,Bagging,1,25
22350,0.3035659476864749,MLE,1,25
22351,0.3256027957133675,SAA,1,25
22352,0.2652569682701428,KDE,1,25
22353,0.33932712172266144,Bayesian,1,25
22354,0.17603607697893126,Bagging,1,50
22355,0.13683083172240923,MLE,1,50
22356,0.17032850728208807,SAA,1,50
22357,0.12888286840087043,KDE,1,50
22358,0.1628523466303503,Bayesian,1,50
22359,0.5011921765559992,Bagging,1,10
22360,0.5534104660142192,MLE,1,10
22361,0.501099648914391,SAA,1,10
22362,0.41725670038518026,KDE,1,10
22363,0.4788902351371561,Bayesian,1,10
22364,-0.05232246210718718,Bagging,1,25
22365,0.05260621416082508,MLE,1,25
22366,-0.06265682396007545,SAA,1,25
22367,-0.11446253112612192,KDE,1,25
22368,-0.0022591865043781367,Bayesian,1,25
22369,0.15702300530771304,Bagging,1,50
22370,0.13691891203321804,MLE,1,50
22371,0.14701261406377863,SAA,1,50
22372,0.11497530531622396,KDE,1,50
22373,0.14618238465574063,Bayesian,1,50
22374,0.40529488873272784,Bagging,1,10
22375,0.32590712413593304,MLE,1,10
22376,0.39737322674277165,SAA,1,10
22377,0.3211061515328777,KDE,1,10
22378,0.40683037704986774,Bayesian,1,10
22379,0.1787230788329807,Bagging,1,25
22380,0.11752122490683685,MLE,1,25
22381,0.17910420696941945,SAA,1,25
22382,0.12452294485191645,KDE,1,25
22383,0.1774039249549487,Bayesian,1,25
22384,0.06659735399449547,Bagging,1,50
22385,0.033096685910187745,MLE,1,50
22386,0.05743998742289769,SAA,1,50
22387,0.017685784658491684,KDE,1,50
22388,0.05119407405726442,Bayesian,1,50
22389,0.33374326025598544,Bagging,1,10
22390,0.18884946782637452,MLE,1,10
22391,0.3016744488698401,SAA,1,10
22392,0.22058098391540365,KDE,1,10
22393,0.32270667265374137,Bayesian,1,10
22394,0.16474262850930363,Bagging,1,25
22395,0.19147527684747342,MLE,1,25
22396,0.14965086238178013,SAA,1,25
22397,0.08065121470611279,KDE,1,25
22398,0.15899754482536432,Bayesian,1,25
22399,0.17855321741978528,Bagging,1,50
22400,0.17588938699730955,MLE,1,50
22401,0.17029074306803174,SAA,1,50
22402,0.1403353917771601,KDE,1,50
22403,0.18944240194070402,Bayesian,1,50
22404,0.30911331414006915,Bagging,1,10
22405,0.004929793274185428,MLE,1,10
22406,0.30188729112235996,SAA,1,10
22407,0.2087806122554828,KDE,1,10
22408,0.3482445510660683,Bayesian,1,10
22409,0.10032055125277438,Bagging,1,25
22410,0.09421976887696039,MLE,1,25
22411,0.08889991946212634,SAA,1,25
22412,0.033009792962529275,KDE,1,25
22413,0.11395942070083435,Bayesian,1,25
22414,0.17592247311226258,Bagging,1,50
22415,0.16431811191469536,MLE,1,50
22416,0.17401780739767234,SAA,1,50
22417,0.12989010657320205,KDE,1,50
22418,0.19505247618885316,Bayesian,1,50
22419,0.13577397021936313,Bagging,1,10
22420,0.1850707667385279,MLE,1,10
22421,0.12073565042580878,SAA,1,10
22422,0.05387672626752578,KDE,1,10
22423,0.16808723386245783,Bayesian,1,10
22424,0.18690383929857646,Bagging,1,25
22425,0.1808592719263885,MLE,1,25
22426,0.18541689809811995,SAA,1,25
22427,0.15348469550117275,KDE,1,25
22428,0.14973346743065852,Bayesian,1,25
22429,0.23677766048205853,Bagging,1,50
22430,0.14248343316638948,MLE,1,50
22431,0.2341962774357966,SAA,1,50
22432,0.1917532990590693,KDE,1,50
22433,0.2506943660448109,Bayesian,1,50
22434,0.1265211888317319,Bagging,1,10
22435,0.07812843540044047,MLE,1,10
22436,0.11429993854247902,SAA,1,10
22437,0.0337842994448133,KDE,1,10
22438,0.08631430379253124,Bayesian,1,10
22439,0.03135076291153767,Bagging,1,25
22440,0.022991939715444432,MLE,1,25
22441,0.02807087810612696,SAA,1,25
22442,-0.02297328839061506,KDE,1,25
22443,0.019160410091527417,Bayesian,1,25
22444,0.11956283529337754,Bagging,1,50
22445,0.1240543294431222,MLE,1,50
22446,0.13916509373971617,SAA,1,50
22447,0.08573765120991404,KDE,1,50
22448,0.11862196270737588,Bayesian,1,50
22449,0.2591061080653635,Bagging,1,10
22450,0.2428784165262781,MLE,1,10
22451,0.20015404760066022,SAA,1,10
22452,0.04615015531165731,KDE,1,10
22453,0.24418845363817498,Bayesian,1,10
22454,0.09499399884267967,Bagging,1,25
22455,0.024418052059253743,MLE,1,25
22456,0.09394712249616,SAA,1,25
22457,0.020103627130039842,KDE,1,25
22458,0.1154420746476999,Bayesian,1,25
